ResponseID,Product,AdNumber,AdType,QuestionType,QuestionNumber,Rating,Age,ShoppingFreq,LLM_Model
R_9GDWShVvvpPCEMN,Cutting Board,11,Claude Both,Visual Appeal,2,7,2,3,Claude
R_9GDWShVvvpPCEMN,Cutting Board,11,Claude Both,Value Convincing,3,7,2,3,Claude
R_9GDWShVvvpPCEMN,Cutting Board,11,Claude Both,Message Clarity,4,7,2,3,Claude
R_9GDWShVvvpPCEMN,Cutting Board,11,Claude Both,Trustworthiness,5,7,2,3,Claude
R_9GDWShVvvpPCEMN,Cutting Board,12,Deepseek Both,Purchase Intent,1,7,2,3,Deepseek
R_9GDWShVvvpPCEMN,Cutting Board,12,Deepseek Both,Visual Appeal,2,7,2,3,Deepseek
R_9GDWShVvvpPCEMN,Cutting Board,12,Deepseek Both,Value Convincing,3,7,2,3,Deepseek
R_9GDWShVvvpPCEMN,Cutting Board,12,Deepseek Both,Message Clarity,4,7,2,3,Deepseek
R_9GDWShVvvpPCEMN,Cutting Board,12,Deepseek Both,Trustworthiness,5,7,2,3,Deepseek
R_9GDWShVvvpPCEMN,Cutting Board,13,Gemini Both,Purchase Intent,1,7,2,3,Gemini
R_9GDWShVvvpPCEMN,Cutting Board,13,Gemini Both,Visual Appeal,2,7,2,3,Gemini
R_9GDWShVvvpPCEMN,Cutting Board,13,Gemini Both,Value Convincing,3,7,2,3,Gemini
R_9GDWShVvvpPCEMN,Cutting Board,13,Gemini Both,Message Clarity,4,7,2,3,Gemini
R_9GDWShVvvpPCEMN,Cutting Board,13,Gemini Both,Trustworthiness,5,7,2,3,Gemini
R_6NkaClyycjX3Da4,Watch,1,Human Both,Purchase Intent,1,7,4,2,Human
R_6NkaClyycjX3Da4,Watch,1,Human Both,Visual Appeal,2,7,4,2,Human
R_6NkaClyycjX3Da4,Watch,1,Human Both,Value Convincing,3,6,4,2,Human
R_6NkaClyycjX3Da4,Watch,1,Human Both,Message Clarity,4,4,4,2,Human
R_6NkaClyycjX3Da4,Watch,1,Human Both,Trustworthiness,5,6,4,2,Human
R_6NkaClyycjX3Da4,Watch,2,Human Image + ChatGPT Copy,Purchase Intent,1,5,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,2,Human Image + ChatGPT Copy,Visual Appeal,2,6,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,2,Human Image + ChatGPT Copy,Value Convincing,3,6,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,2,Human Image + ChatGPT Copy,Message Clarity,4,5,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,2,Human Image + ChatGPT Copy,Trustworthiness,5,4,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,3,Human Image + Claude Copy,Purchase Intent,1,7,4,2,Claude
R_6NkaClyycjX3Da4,Watch,3,Human Image + Claude Copy,Visual Appeal,2,7,4,2,Claude
R_6NkaClyycjX3Da4,Watch,3,Human Image + Claude Copy,Value Convincing,3,6,4,2,Claude
R_6NkaClyycjX3Da4,Watch,3,Human Image + Claude Copy,Message Clarity,4,2,4,2,Claude
R_6NkaClyycjX3Da4,Watch,3,Human Image + Claude Copy,Trustworthiness,5,5,4,2,Claude
R_6NkaClyycjX3Da4,Watch,4,Human Image + Deepseek Copy,Purchase Intent,1,5,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,4,Human Image + Deepseek Copy,Visual Appeal,2,4,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,4,Human Image + Deepseek Copy,Value Convincing,3,7,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,4,Human Image + Deepseek Copy,Message Clarity,4,2,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,4,Human Image + Deepseek Copy,Trustworthiness,5,7,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,5,Human Image + Gemini Copy,Purchase Intent,1,7,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,5,Human Image + Gemini Copy,Visual Appeal,2,5,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,5,Human Image + Gemini Copy,Value Convincing,3,6,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,5,Human Image + Gemini Copy,Message Clarity,4,5,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,5,Human Image + Gemini Copy,Trustworthiness,5,6,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,6,ChatGPT Image + Human Copy,Purchase Intent,1,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,6,ChatGPT Image + Human Copy,Visual Appeal,2,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,6,ChatGPT Image + Human Copy,Value Convincing,3,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,6,ChatGPT Image + Human Copy,Message Clarity,4,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,6,ChatGPT Image + Human Copy,Trustworthiness,5,4,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,7,Claude Image + Human Copy,Purchase Intent,1,2,4,2,Claude
R_6NkaClyycjX3Da4,Watch,7,Claude Image + Human Copy,Visual Appeal,2,1,4,2,Claude
R_6NkaClyycjX3Da4,Watch,7,Claude Image + Human Copy,Value Convincing,3,3,4,2,Claude
R_6NkaClyycjX3Da4,Watch,7,Claude Image + Human Copy,Message Clarity,4,2,4,2,Claude
R_6NkaClyycjX3Da4,Watch,7,Claude Image + Human Copy,Trustworthiness,5,3,4,2,Claude
R_6NkaClyycjX3Da4,Watch,8,Deepseek Image + Human Copy,Purchase Intent,1,1,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,8,Deepseek Image + Human Copy,Visual Appeal,2,1,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,8,Deepseek Image + Human Copy,Value Convincing,3,2,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,8,Deepseek Image + Human Copy,Message Clarity,4,2,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,8,Deepseek Image + Human Copy,Trustworthiness,5,6,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,9,Gemini Image + Human Copy,Purchase Intent,1,4,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,9,Gemini Image + Human Copy,Visual Appeal,2,2,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,9,Gemini Image + Human Copy,Value Convincing,3,2,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,9,Gemini Image + Human Copy,Message Clarity,4,2,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,9,Gemini Image + Human Copy,Trustworthiness,5,6,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,10,ChatGPT Both,Purchase Intent,1,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,10,ChatGPT Both,Visual Appeal,2,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,10,ChatGPT Both,Value Convincing,3,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,10,ChatGPT Both,Message Clarity,4,2,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,10,ChatGPT Both,Trustworthiness,5,5,4,2,ChatGPT
R_6NkaClyycjX3Da4,Watch,11,Claude Both,Purchase Intent,1,1,4,2,Claude
R_6NkaClyycjX3Da4,Watch,11,Claude Both,Visual Appeal,2,2,4,2,Claude
R_6NkaClyycjX3Da4,Watch,11,Claude Both,Value Convincing,3,2,4,2,Claude
R_6NkaClyycjX3Da4,Watch,11,Claude Both,Message Clarity,4,1,4,2,Claude
R_6NkaClyycjX3Da4,Watch,11,Claude Both,Trustworthiness,5,2,4,2,Claude
R_6NkaClyycjX3Da4,Watch,12,Deepseek Both,Purchase Intent,1,7,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,12,Deepseek Both,Visual Appeal,2,4,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,12,Deepseek Both,Value Convincing,3,6,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,12,Deepseek Both,Message Clarity,4,3,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,12,Deepseek Both,Trustworthiness,5,5,4,2,Deepseek
R_6NkaClyycjX3Da4,Watch,13,Gemini Both,Purchase Intent,1,7,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,13,Gemini Both,Visual Appeal,2,6,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,13,Gemini Both,Value Convincing,3,7,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,13,Gemini Both,Message Clarity,4,2,4,2,Gemini
R_6NkaClyycjX3Da4,Watch,13,Gemini Both,Trustworthiness,5,6,4,2,Gemini
R_6u9Tk27fbgRclFv,Pillow,1,Human Both,Purchase Intent,1,2,2,4,Human
R_6u9Tk27fbgRclFv,Pillow,1,Human Both,Visual Appeal,2,2,2,4,Human
R_6u9Tk27fbgRclFv,Pillow,1,Human Both,Value Convincing,3,3,2,4,Human
R_6u9Tk27fbgRclFv,Pillow,1,Human Both,Message Clarity,4,4,2,4,Human
R_6u9Tk27fbgRclFv,Pillow,1,Human Both,Trustworthiness,5,3,2,4,Human
R_6u9Tk27fbgRclFv,Pillow,2,Human Image + ChatGPT Copy,Purchase Intent,1,2,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,2,Human Image + ChatGPT Copy,Visual Appeal,2,2,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,2,Human Image + ChatGPT Copy,Value Convincing,3,3,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,2,Human Image + ChatGPT Copy,Message Clarity,4,4,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,2,Human Image + ChatGPT Copy,Trustworthiness,5,3,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,3,Human Image + Claude Copy,Purchase Intent,1,2,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,3,Human Image + Claude Copy,Visual Appeal,2,2,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,3,Human Image + Claude Copy,Value Convincing,3,3,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,3,Human Image + Claude Copy,Message Clarity,4,4,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,3,Human Image + Claude Copy,Trustworthiness,5,3,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,4,Human Image + Deepseek Copy,Purchase Intent,1,2,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,4,Human Image + Deepseek Copy,Visual Appeal,2,3,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,4,Human Image + Deepseek Copy,Value Convincing,3,3,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,4,Human Image + Deepseek Copy,Message Clarity,4,4,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,4,Human Image + Deepseek Copy,Trustworthiness,5,4,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,5,Human Image + Gemini Copy,Purchase Intent,1,2,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,5,Human Image + Gemini Copy,Visual Appeal,2,2,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,5,Human Image + Gemini Copy,Value Convincing,3,2,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,5,Human Image + Gemini Copy,Message Clarity,4,2,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,5,Human Image + Gemini Copy,Trustworthiness,5,3,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,6,ChatGPT Image + Human Copy,Purchase Intent,1,1,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,6,ChatGPT Image + Human Copy,Visual Appeal,2,1,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,6,ChatGPT Image + Human Copy,Value Convincing,3,2,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,6,ChatGPT Image + Human Copy,Message Clarity,4,2,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,6,ChatGPT Image + Human Copy,Trustworthiness,5,3,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,7,Claude Image + Human Copy,Purchase Intent,1,4,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,7,Claude Image + Human Copy,Visual Appeal,2,4,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,7,Claude Image + Human Copy,Value Convincing,3,4,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,7,Claude Image + Human Copy,Message Clarity,4,4,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,7,Claude Image + Human Copy,Trustworthiness,5,4,2,4,Claude
R_6u9Tk27fbgRclFv,Pillow,8,Deepseek Image + Human Copy,Purchase Intent,1,2,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,8,Deepseek Image + Human Copy,Visual Appeal,2,2,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,8,Deepseek Image + Human Copy,Value Convincing,3,3,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,8,Deepseek Image + Human Copy,Message Clarity,4,3,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,8,Deepseek Image + Human Copy,Trustworthiness,5,3,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,9,Gemini Image + Human Copy,Purchase Intent,1,2,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,9,Gemini Image + Human Copy,Visual Appeal,2,2,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,9,Gemini Image + Human Copy,Value Convincing,3,3,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,9,Gemini Image + Human Copy,Message Clarity,4,3,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,9,Gemini Image + Human Copy,Trustworthiness,5,4,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,10,ChatGPT Both,Purchase Intent,1,1,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,10,ChatGPT Both,Visual Appeal,2,1,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,10,ChatGPT Both,Value Convincing,3,2,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,10,ChatGPT Both,Message Clarity,4,3,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,10,ChatGPT Both,Trustworthiness,5,2,2,4,ChatGPT
R_6u9Tk27fbgRclFv,Pillow,12,Deepseek Both,Purchase Intent,1,2,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,12,Deepseek Both,Visual Appeal,2,1,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,12,Deepseek Both,Value Convincing,3,2,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,12,Deepseek Both,Message Clarity,4,3,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,12,Deepseek Both,Trustworthiness,5,4,2,4,Deepseek
R_6u9Tk27fbgRclFv,Pillow,13,Gemini Both,Purchase Intent,1,2,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,13,Gemini Both,Visual Appeal,2,1,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,13,Gemini Both,Value Convincing,3,1,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,13,Gemini Both,Message Clarity,4,3,2,4,Gemini
R_6u9Tk27fbgRclFv,Pillow,13,Gemini Both,Trustworthiness,5,1,2,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,1,Human Both,Purchase Intent,1,2,1,4,Human
R_6ZD2zn2Wzjsf3wt,Cutting Board,1,Human Both,Visual Appeal,2,1,1,4,Human
R_6ZD2zn2Wzjsf3wt,Cutting Board,1,Human Both,Value Convincing,3,2,1,4,Human
R_6ZD2zn2Wzjsf3wt,Cutting Board,1,Human Both,Message Clarity,4,4,1,4,Human
R_6ZD2zn2Wzjsf3wt,Cutting Board,1,Human Both,Trustworthiness,5,2,1,4,Human
R_6ZD2zn2Wzjsf3wt,Cutting Board,2,Human Image + ChatGPT Copy,Purchase Intent,1,5,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,2,Human Image + ChatGPT Copy,Visual Appeal,2,1,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,2,Human Image + ChatGPT Copy,Value Convincing,3,5,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,2,Human Image + ChatGPT Copy,Message Clarity,4,6,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,2,Human Image + ChatGPT Copy,Trustworthiness,5,4,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,3,Human Image + Claude Copy,Purchase Intent,1,5,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,3,Human Image + Claude Copy,Visual Appeal,2,1,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,3,Human Image + Claude Copy,Value Convincing,3,4,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,3,Human Image + Claude Copy,Message Clarity,4,6,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,3,Human Image + Claude Copy,Trustworthiness,5,4,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,4,Human Image + Deepseek Copy,Purchase Intent,1,6,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,4,Human Image + Deepseek Copy,Visual Appeal,2,1,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,4,Human Image + Deepseek Copy,Value Convincing,3,5,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,4,Human Image + Deepseek Copy,Message Clarity,4,4,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,4,Human Image + Deepseek Copy,Trustworthiness,5,3,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,5,Human Image + Gemini Copy,Purchase Intent,1,3,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,5,Human Image + Gemini Copy,Visual Appeal,2,1,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,5,Human Image + Gemini Copy,Value Convincing,3,2,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,5,Human Image + Gemini Copy,Message Clarity,4,5,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,5,Human Image + Gemini Copy,Trustworthiness,5,1,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,6,ChatGPT Image + Human Copy,Purchase Intent,1,2,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,6,ChatGPT Image + Human Copy,Visual Appeal,2,5,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,6,ChatGPT Image + Human Copy,Value Convincing,3,2,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,6,ChatGPT Image + Human Copy,Message Clarity,4,4,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,6,ChatGPT Image + Human Copy,Trustworthiness,5,2,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,7,Claude Image + Human Copy,Purchase Intent,1,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,7,Claude Image + Human Copy,Visual Appeal,2,3,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,7,Claude Image + Human Copy,Value Convincing,3,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,7,Claude Image + Human Copy,Message Clarity,4,4,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,7,Claude Image + Human Copy,Trustworthiness,5,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,8,Deepseek Image + Human Copy,Purchase Intent,1,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,8,Deepseek Image + Human Copy,Visual Appeal,2,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,8,Deepseek Image + Human Copy,Value Convincing,3,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,8,Deepseek Image + Human Copy,Message Clarity,4,4,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,8,Deepseek Image + Human Copy,Trustworthiness,5,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,9,Gemini Image + Human Copy,Purchase Intent,1,2,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,9,Gemini Image + Human Copy,Visual Appeal,2,2,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,9,Gemini Image + Human Copy,Value Convincing,3,1,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,9,Gemini Image + Human Copy,Message Clarity,4,4,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,9,Gemini Image + Human Copy,Trustworthiness,5,1,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Purchase Intent,1,4,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Visual Appeal,2,3,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Value Convincing,3,4,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Message Clarity,4,5,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,10,ChatGPT Both,Trustworthiness,5,5,1,4,ChatGPT
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Purchase Intent,1,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Visual Appeal,2,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Value Convincing,3,3,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Message Clarity,4,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,11,Claude Both,Trustworthiness,5,2,1,4,Claude
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Purchase Intent,1,3,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Visual Appeal,2,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Value Convincing,3,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Message Clarity,4,5,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,12,Deepseek Both,Trustworthiness,5,2,1,4,Deepseek
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Purchase Intent,1,5,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Visual Appeal,2,3,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Value Convincing,3,4,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Message Clarity,4,3,1,4,Gemini
R_6ZD2zn2Wzjsf3wt,Cutting Board,13,Gemini Both,Trustworthiness,5,2,1,4,Gemini
